cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,absolute-pressure,      x-velocity,      y-velocity,      z-velocity
     13621,-1.187795959E-02,-7.902274281E-02, 3.583268728E-03,-6.108626563E+04, 1.154098734E-01,-2.646014392E-01,-5.510621667E-01
     13622,-1.184289902E-01,-1.034433246E-01, 4.087419063E-02,-4.121701563E+04,-3.952610195E-01, 4.033297300E-01,-1.250216961E+00
     13623,-1.186686680E-01,-1.039502993E-01, 4.068310931E-02,-4.056193750E+04,-4.376166463E-01, 3.763700426E-01,-1.243128777E+00
     13624,-1.246331558E-01,-9.639679641E-02, 1.691425592E-02,-3.804098438E+04, 1.547978044E+00,-1.456093431E+00, 4.137819290E+00
     13625,-1.375943720E-01,-1.005819347E-02, 6.808510050E-03,-5.062543750E+04, 2.677243650E-01, 3.146826923E-01,-7.757762074E-01
     13626,-1.372126490E-01,-1.052143984E-02, 6.381408311E-03,-5.072576563E+04, 3.713048100E-01, 4.480479658E-01,-9.633241296E-01
     13627,-7.037796825E-02,-1.065946072E-01,-8.408621885E-03,-2.787265625E+02, 1.949556589E+00,-1.090445928E-02, 3.700686693E+00
     13628,-6.986987591E-02,-1.058092564E-01,-8.713200688E-03, 5.782031250E+01, 2.004235029E+00,-5.012947693E-02, 3.854979277E+00
     13629,-1.410451829E-01,-6.070001796E-02,-4.114267975E-02, 9.116775000E+04, 2.449191809E-01, 2.707578987E-02, 5.522005558E-01
     13630,-1.100276411E-01,-8.749110997E-02, 4.088524356E-02,-5.577429688E+04, 1.090367198E+00,-1.147034168E+00, 4.339078426E+00
     13631,-1.248628274E-01,-8.722696453E-02,-3.310580971E-03,-9.097031250E+03, 1.275098443E+00,-1.489006758E+00, 4.052117348E+00
     13632,-1.193269566E-01,-1.026629210E-01, 3.843976557E-02,-4.156237500E+04,-2.668150067E-01, 4.916179478E-01,-1.176374674E+00
     13633,-1.101713628E-01,-8.696667850E-02, 4.125268757E-02,-5.774926563E+04, 6.786861420E-01,-6.212919354E-01, 3.246024609E+00
     13634,-1.250969470E-01,-9.587956220E-02, 1.566872187E-02,-3.599837500E+04, 1.448944211E+00,-1.344150782E+00, 4.129317760E+00
     13635,-9.129116684E-02,-1.004600227E-01,-1.501860656E-02,-5.772062500E+04, 1.887761235E+00,-6.387273669E-01, 4.284210205E+00
     13636,-9.300611913E-02,-1.021777540E-01,-1.564348675E-02,-5.673148438E+04, 1.667071819E+00,-5.651182532E-01, 4.311348438E+00
     13637,-1.098471433E-01,-8.766703308E-02, 4.177687317E-02,-5.481773438E+04, 9.713328481E-01,-1.047218919E+00, 4.233401299E+00
     13638,-1.095310077E-01,-8.721783757E-02, 4.216697812E-02,-5.430520313E+04, 8.326417208E-01,-9.159802198E-01, 3.722174644E+00
     13639,-7.673430443E-02,-1.132486612E-01, 4.186898097E-02,-4.248525000E+04, 1.696650386E+00,-5.435597301E-01, 3.485233545E+00
     13640,-7.534789294E-02,-1.104672477E-01, 3.898368776E-02,-4.477639063E+04, 1.510108232E+00,-5.467392802E-01, 3.399010420E+00
     13641,-1.188875213E-01,-1.034044623E-01, 3.892559931E-02,-4.153096875E+04,-4.248896837E-01, 5.597903132E-01,-1.323704243E+00
     13642,-1.099152267E-01,-8.684103191E-02, 4.184938222E-02,-5.512423438E+04, 6.126524210E-01,-6.912703514E-01, 3.127128124E+00
     13643,-9.137244523E-02, 2.996146306E-02, 2.262471057E-02,-4.444659375E+04,-1.946486712E+00,-6.899325848E-01, 4.579916477E+00
     13644,-9.277398884E-02, 3.025658242E-02, 2.198936790E-02,-4.422239063E+04,-1.956906080E+00,-6.704834104E-01, 4.611271381E+00
     13645,-1.318447590E-01,-1.494493522E-02, 2.838001773E-02,-4.791962500E+04, 4.627648368E-02,-3.914636746E-02,-2.802950442E-01
     13646,-1.191682890E-01,-1.031600758E-01, 4.116911069E-02,-4.109243750E+04,-9.669828415E-02, 2.457018644E-01,-7.980047464E-01
     13647,-1.187790707E-01,-1.038561240E-01, 3.944055364E-02,-4.125326563E+04,-4.388798177E-01, 5.549084544E-01,-1.283728719E+00
     13648,-1.199874580E-01,-1.024327278E-01, 3.842503205E-02,-4.231414063E+04, 1.177927572E-02, 2.744800448E-01,-8.816585541E-01
     13649,-1.314300597E-01,-5.526313093E-03, 1.978027634E-03,-5.378585938E+04, 2.064486444E-01, 4.245160818E-01,-9.077000022E-01
     13650,-1.316670030E-01,-7.816048339E-03, 1.456625410E-03,-5.315103125E+04, 4.632275403E-01, 4.014511406E-01,-7.964986563E-01
     13651,-9.849806130E-02,-1.151968017E-01, 6.435216963E-02,-1.237374219E+04, 1.532353997E+00,-6.355264187E-01, 4.233651161E+00
     13652,-9.788220376E-02,-1.146439463E-01, 6.606638432E-02,-1.063120313E+04, 1.515886188E+00,-6.591678858E-01, 4.217727661E+00
     13653,-1.412222087E-01,-3.620161116E-02,-1.305647939E-02,-3.195595313E+04,-1.336530298E-01,-1.459609747E+00, 4.793164253E+00
     13654,-1.450639516E-01,-3.576423973E-02,-1.361478306E-02,-2.987576563E+04,-3.381774575E-02,-1.298998237E+00, 4.777983665E+00
     13655,-5.651431903E-02, 2.864427492E-02,-9.343037382E-03,-6.970331250E+04, 9.210368395E-01,-2.974077165E-01,-1.086918235E+00
     13656,-1.162477657E-01,-9.993936867E-02, 3.716547042E-02,-4.824635938E+04, 1.390549064E+00,-8.503579497E-01, 4.107535362E+00
     13657,-1.162980944E-01,-9.953204542E-02, 3.670188785E-02,-4.849043750E+04, 1.398596883E+00,-7.994612455E-01, 4.073425293E+00
     13658,-8.534418046E-02, 2.196308412E-02, 1.693244092E-02,-4.941139063E+04,-2.097168684E+00,-6.953794360E-01, 4.830644608E+00
     13659,-8.700776845E-02, 2.215431258E-02, 1.913241111E-02,-4.852723438E+04,-2.064602852E+00,-7.142104506E-01, 4.836380959E+00
     13660,-1.002267301E-01, 8.975089528E-03, 3.511376679E-02,-5.027526563E+04,-1.747342229E+00,-1.159438372E+00, 4.817227840E+00
     13661,-1.027101278E-01, 1.207768172E-02, 3.587642312E-02,-4.828460938E+04,-1.746483445E+00,-1.135679007E+00, 4.822771072E+00
     13662,-9.823212028E-02,-9.684336931E-02,-1.215992961E-02,-4.405690625E+04, 1.609230876E+00,-1.010754347E+00, 4.600266933E+00
     13663,-9.831364453E-02,-9.938094020E-02,-1.339885220E-02,-4.783556250E+04, 1.599162817E+00,-7.160744667E-01, 4.731885433E+00
     13664,-6.818966568E-02,-1.200621426E-01,-2.900045132E-03,-5.319443750E+04,-6.214018464E-01, 1.397653669E-01,-8.678745031E-01
     13665,-6.801289320E-02,-1.204093546E-01,-1.195135526E-03,-5.355514063E+04,-4.534049034E-01, 8.131950349E-02,-7.460154891E-01
     13666,-7.710379548E-03,-8.485537767E-02,-2.108386345E-02, 3.557982031E+04, 7.519491911E-01, 1.484408617E+00, 3.015568495E+00
     13667,-9.941498749E-03,-8.456604183E-02,-2.236843295E-02, 4.041464844E+04, 6.658073068E-01, 1.358124495E+00, 2.960961342E+00
     13668,-9.895250201E-02, 2.401013114E-02, 5.282153562E-02,-3.810093750E+04,-1.522427678E+00,-8.672555685E-01, 4.590483189E+00
     13669,-1.010235697E-01, 2.372519858E-02, 5.420676991E-02,-3.564301563E+04,-1.512692451E+00,-8.721433282E-01, 4.648447037E+00
     13670,-8.915542066E-02,-1.042543501E-01, 1.637543552E-02,-4.893700000E+04, 1.860042334E+00,-7.304454446E-01, 4.584481716E+00
     13671,-8.892939985E-02,-1.014240012E-01, 1.836529933E-02,-4.973726563E+04, 1.794070363E+00,-7.124962807E-01, 4.655744076E+00
     13672,-1.011802033E-01,-9.480416030E-02,-7.212505676E-03,-3.589337500E+04, 1.537105322E+00,-9.501505494E-01, 4.635744572E+00
     13673,-1.149512641E-02,-1.445749961E-02,-1.721763238E-02, 1.921317969E+04,-9.193493724E-01, 1.512505889E+00, 3.451381683E+00
     13674,-8.951696567E-03,-1.349767018E-02,-1.745865867E-02, 2.151171094E+04,-9.363780022E-01, 1.420265436E+00, 3.446801186E+00
     13675,-1.064181179E-01,-9.376026690E-02, 5.859444290E-02,-3.878271875E+04, 9.777009487E-01,-8.072319627E-01, 4.092624664E+00
     13676,-9.675487876E-02, 2.945426106E-02, 5.002988968E-03,-3.397518750E+04,-1.732654095E+00,-6.541489959E-01, 4.464673042E+00
     13677,-9.440714121E-02, 2.680831961E-02, 4.955358338E-03,-3.379223438E+04,-1.777843118E+00,-6.375848055E-01, 4.549934387E+00
     13678,-1.134952381E-01,-1.068446115E-01,-2.370800450E-02,-1.692320313E+04, 4.935880005E-01,-4.539724886E-01, 4.559080124E+00
     13679,-1.134670228E-01,-1.051627845E-01,-2.205808833E-02,-1.517239844E+04, 7.586265206E-01,-5.282983184E-01, 4.545818806E+00
     13680,-3.661452234E-02,-1.105167270E-01, 6.686087698E-02,-2.224053906E+04,-6.214362383E-02, 4.151965380E-01, 1.415946484E-01
     13681,-1.067596599E-01,-9.348450601E-02, 5.716639385E-02,-4.119212500E+04, 1.002508998E+00,-8.350271583E-01, 4.092969418E+00
     13682,-1.098336801E-01,-8.858018368E-02, 4.902672395E-02,-4.291489063E+04,-7.253277302E-02, 8.316282630E-01,-7.393196225E-01
     13683,-1.067275926E-01,-9.385959059E-02, 5.765966326E-02,-4.073318750E+04, 1.012244105E+00,-8.434247971E-01, 4.127556801E+00
     13684,-3.072677180E-02, 2.597721666E-02, 8.582528098E-04,-5.848920313E+04,-1.635351539E+00, 8.666183949E-01, 4.807761192E+00
     13685,-3.315471858E-02, 2.443625592E-02, 1.539889839E-03,-5.932162500E+04,-1.627612114E+00, 8.985150456E-01, 4.930409908E+00
     13686,-1.967221685E-02, 1.447558962E-02, 1.950168982E-02,-4.502720313E+04,-1.637776971E+00, 1.310732722E+00, 4.749691010E+00
     13687,-1.682102121E-02, 1.690336689E-02, 1.801546663E-02,-4.321832813E+04,-1.610421777E+00, 1.277189493E+00, 4.639904499E+00
     13688,-9.048102051E-02, 2.556879818E-02,-4.040812328E-02, 1.632179688E+04,-2.004813403E-01,-2.127276175E-02, 3.978118181E+00
     13689,-1.104432940E-01,-8.799799532E-02, 4.679321498E-02,-4.380300000E+04,-1.050932705E-01, 8.057237267E-01,-8.269666433E-01
     13690,-2.075238898E-02, 4.132171161E-03, 4.524319991E-02,-5.000275000E+04, 2.509101033E-01,-1.075279117E+00,-1.489616513E+00
     13691,-2.078729682E-02, 4.178619012E-03, 4.408238456E-02,-5.008843750E+04, 2.047162652E-01,-1.101555586E+00,-1.456683517E+00
     13692,-1.198396757E-01,-7.377362251E-02, 7.611602545E-03,-5.625709375E+04,-3.553434312E-01, 7.196335196E-01,-1.167641997E+00
     13693,-1.195887923E-01,-7.366889715E-02, 7.939420640E-03,-5.574004688E+04,-3.474732339E-01, 7.262293696E-01,-1.157848954E+00
     13694,-1.194794327E-01, 9.901514277E-03, 6.057147682E-02,-2.034592188E+04,-1.401183367E+00,-1.371699452E+00, 4.244432449E+00
     13695,-1.158584654E-01, 1.084365789E-02, 5.886826664E-02,-2.454012500E+04,-1.476650357E+00,-1.289430141E+00, 4.406505108E+00
     13696,-9.531840682E-02, 2.440204471E-02, 5.529939756E-02,-4.177729688E+04, 9.328088164E-02,-1.993695945E-01,-4.893809259E-01
     13697,-1.200404540E-01,-9.532669187E-02, 3.165938705E-02,-5.234789063E+04,-3.450930119E-02, 7.482821941E-01,-1.126345396E+00
     13698,-2.156515792E-02,-9.046858549E-02,-1.477026194E-02,-7.523620313E+04,-1.429891139E-01,-5.302373767E-01,-1.262092888E-01
     13699,-1.965565421E-02,-9.198052436E-02,-1.496136189E-02,-7.285693750E+04,-4.555661380E-01,-7.339323759E-01,-5.818585157E-01
     13700,-1.203401685E-01,-9.603625536E-02, 3.290347382E-02,-5.125306250E+04,-7.415361702E-02, 6.855521202E-01,-1.065735102E+00
     13701,-1.196252182E-01,-9.536080062E-02, 3.255590796E-02,-5.184887500E+04, 2.905909717E-02, 6.412455440E-01,-1.054350972E+00
     13702,-1.415235400E-01,-7.098525017E-02,-1.728858054E-02,-5.673221875E+04,-4.189326465E-01, 1.268442631E+00,-9.356216788E-01
     13703,-1.316500306E-01,-8.788624406E-02,-1.256394549E-03,-4.820312500E+03, 1.234302640E+00,-1.655518174E+00, 3.411528111E+00
     13704,-1.215767488E-01,-9.530127048E-02, 2.991811745E-02,-5.326756250E+04,-1.335038543E-01, 6.081445813E-01,-1.135758758E+00
     13705,-1.204893738E-01,-9.487156570E-02, 3.032626212E-02,-5.364017188E+04,-5.194683000E-02, 7.636412978E-01,-1.191323161E+00
     13706,-1.416544169E-01,-7.139568776E-02,-1.689212210E-02,-5.644628125E+04,-4.180161655E-01, 1.033240557E+00,-7.566050291E-01
     13707,-5.596555024E-02, 3.484218940E-02,-3.044247627E-02, 5.385575391E+04,-1.684754610E+00, 2.946977913E-01, 2.431193590E+00
     13708,-1.914162561E-02,-9.509029239E-02, 5.898369476E-02,-2.747128906E+04, 1.602323174E+00, 1.526738763E+00, 4.377973080E+00
     13709,-8.133780956E-02,-1.066198051E-01,-8.416326018E-04,-5.090112500E+04, 9.744670987E-02,-4.304607809E-01, 7.310447097E-01
     13710,-1.422903389E-01,-3.956775367E-02, 6.158258393E-02,-3.337081250E+04, 3.154089442E-03,-1.488368988E+00, 4.354752064E+00
     13711, 1.214077929E-03,-7.247687131E-02, 2.218012884E-02,-6.085673438E+04,-6.519787014E-02,-1.072811633E-01,-4.346202314E-01
     13712, 4.728056956E-03,-1.211648900E-02, 1.090634847E-03,-5.718065625E+04, 3.080402315E-01,-5.872740149E-01,-8.219053745E-01
     13713, 1.703313086E-03,-1.224171370E-02, 3.029025102E-04,-5.849425000E+04, 6.664875746E-01,-7.148221135E-01,-9.808245897E-01
     13714,-1.416925192E-01,-7.128944993E-02,-1.719835773E-02,-5.639296875E+04,-4.287757874E-01, 1.298452139E+00,-9.446642399E-01
     13715,-1.103802351E-04,-6.950439513E-02, 6.857830286E-02,-3.703726563E+04, 9.667106271E-01, 1.776048779E+00, 2.293558121E+00
     13716,-1.136819869E-01,-1.046402976E-01, 5.244582891E-02,-3.888432813E+04,-1.380368918E-01, 3.941015303E-01,-1.084538937E+00
     13717,-1.130482554E-01,-1.046484485E-01, 5.300775170E-02,-3.830181250E+04,-1.232022420E-01, 4.568659067E-01,-1.054608822E+00
     13718,-1.246004254E-01,-4.355943238E-04, 5.674492568E-02,-3.222860938E+04,-1.460926771E+00,-1.657407522E+00, 4.131814480E+00
     13719,-1.036890000E-01,-1.093680114E-01, 1.757095568E-02,-4.256035938E+04, 1.678295612E+00,-1.034837604E+00, 4.753281116E+00
     13720,-1.051425487E-01,-1.126333773E-01, 1.691221446E-02,-4.006425000E+04, 1.596561909E+00,-8.846676946E-01, 4.730790615E+00
     13721,-3.988953680E-02, 3.049453348E-02, 1.837054081E-02,-4.994190625E+04,-1.987249136E+00, 7.578433752E-01, 4.207026958E+00
     13722,-4.218035936E-02, 2.807169035E-02, 1.795474999E-02,-5.059259375E+04,-1.691340446E+00, 7.256433964E-01, 3.877258062E+00
     13723,-1.350647807E-01,-8.297185600E-02, 1.863577217E-02,-5.750156250E+04, 3.122307956E-01,-8.107400537E-01, 3.708625138E-01
     13724,-1.200709343E-01,-9.491185844E-02, 3.121960349E-02,-5.267862500E+04,-5.650262907E-02, 7.662583590E-01,-1.153304338E+00
     13725,-1.320552975E-01,-8.728852123E-02,-2.381287981E-03,-2.450179688E+03, 1.117989182E+00,-1.675402522E+00, 3.329078436E+00
     13726,-1.323895752E-01,-8.776245266E-02,-2.341843676E-03,-3.819273438E+03, 1.151627898E+00,-1.764159799E+00, 3.338445663E+00
     13727,-1.216662452E-01, 6.647669943E-04,-3.380287066E-02, 5.737330859E+04,-6.641304493E-01,-9.980505705E-01, 2.553017855E+00
     13728,-1.384638399E-01,-7.644401491E-02,-6.467736326E-03,-5.617264063E+04,-1.375679076E-01, 2.494544387E-01,-2.904087305E-01
     13729,-1.366089284E-01,-7.619330287E-02,-6.681158207E-03,-5.617160938E+04,-2.087468207E-01, 3.579271436E-01,-4.602857530E-01
     13730,-1.317015290E-01,-8.953411132E-02, 4.887437681E-04,-7.978054688E+03, 1.036594391E+00,-1.289710164E+00, 2.866943836E+00
     13731,-1.125922352E-01,-1.043133140E-01, 5.391741544E-02,-3.615398438E+04, 1.075538248E-01, 3.752083182E-01,-7.041767836E-01
     13732,-1.130308509E-01,-1.049993038E-01, 5.323148146E-02,-3.791968750E+04,-1.027415097E-01, 4.497376978E-01,-1.044908762E+00
     13733,-1.392667145E-01,-1.262736227E-02,-2.938671038E-02, 3.100091406E+04,-3.205491602E-01,-8.992413878E-01, 3.577459335E+00
     13734,-1.381050348E-01,-1.546851452E-02,-2.847152017E-02, 2.543519531E+04,-5.563976169E-01,-7.681339979E-01, 3.721128702E+00
     13735,-1.205158308E-01,-9.445784986E-02, 2.988893539E-02,-5.383754688E+04,-9.987118840E-02, 8.063789606E-01,-1.210172653E+00
     13736,-1.193709522E-01,-1.027357057E-01,-2.111599222E-02,-3.418789063E+03, 7.888045907E-01,-7.036739588E-01, 4.338326454E+00
     13737,-1.179138869E-01,-1.022156104E-01,-1.969930157E-02,-5.359593750E+03, 8.673666120E-01,-7.285169363E-01, 4.303788662E+00
     13738,-1.328518838E-01,-8.591055870E-02,-5.251853727E-03, 6.687875000E+03, 1.191934943E+00,-1.665317416E+00, 3.273445606E+00
     13739,-1.128041297E-01,-1.048313230E-01, 5.368747190E-02,-3.610185938E+04,-3.898264095E-02, 4.223701656E-01,-8.802077174E-01
     13740,-1.324384809E-01,-8.670933545E-02,-3.455751343E-03, 5.209460938E+03, 1.027212977E+00,-1.493312001E+00, 3.086441278E+00
     13741,-1.333684921E-01,-8.560203761E-02,-6.377320271E-03, 7.941101563E+03, 1.176931262E+00,-1.722123623E+00, 3.400923491E+00
     13742,-2.816531574E-03,-1.701591909E-02,-2.297943272E-02, 3.795917969E+04,-8.668392301E-01, 1.273526669E+00, 2.943280935E+00
     13743,-4.566689022E-03,-1.470727194E-02,-2.331248485E-02, 3.564155469E+04,-7.979837060E-01, 1.213395834E+00, 3.231053591E+00
     13744,-1.187361702E-01,-8.276140690E-02, 1.347002760E-02,-3.960906250E+04, 1.400941133E+00,-1.490869284E+00, 4.550261497E+00
     13745,-1.189739555E-01,-8.189649880E-02, 1.317310426E-02,-3.986446875E+04, 1.355885267E+00,-1.513972282E+00, 4.391119003E+00
     13746,-1.312846541E-01,-3.218233958E-02, 5.871931463E-02,-3.872364063E+04, 6.649376750E-01, 2.595256865E-01,-2.509707212E-01
     13747,-1.322070807E-01,-2.875938639E-02, 5.936828256E-02,-3.941234375E+04, 4.160855114E-01, 3.073031269E-02,-2.152281441E-02
     13748,-1.316770017E-01,-8.736769855E-02,-1.807112596E-03,-5.416382813E+03, 1.241502166E+00,-1.691866159E+00, 3.483027697E+00
     13749,-5.728911608E-02, 2.794355899E-02,-2.933608368E-02, 5.027704297E+04,-1.372292280E+00,-9.709469974E-03, 2.638991117E+00
     13750,-5.785435438E-02, 2.967324480E-02,-2.797706053E-02, 4.618426563E+04,-1.326640487E+00, 1.081996318E-02, 2.730808496E+00
     13751, 1.102683786E-02,-4.425388575E-02,-1.313884649E-02,-3.960878125E+04, 6.946623325E-02, 1.111982465E+00, 4.842972755E+00
     13752,-1.320962310E-01,-8.673785627E-02,-2.987235319E-03, 3.252046875E+03, 1.089009166E+00,-1.443116665E+00, 3.421014786E+00
     13753,-1.251422912E-01,-6.239386275E-02,-2.378417365E-02, 4.582181250E+04, 4.173337221E-01,-1.288367033E+00, 2.689933300E+00
     13754,-1.249604449E-01,-6.206985191E-02,-2.401716635E-02, 4.573608594E+04, 3.869144022E-01,-1.236694694E+00, 2.600349903E+00
     13755,-1.418283433E-01,-6.702244282E-02, 5.947944149E-02,-1.953076563E+04, 6.438850164E-01,-2.023981333E+00, 4.212471008E+00
     13756,-1.196923628E-01,-8.153784438E-04,-3.158763051E-02, 5.091432813E+04,-6.823063493E-01,-1.118988872E+00, 2.638183117E+00
     13757,-1.434084177E-01,-6.295558810E-02,-4.127497599E-02, 8.756868750E+04, 3.585908115E-01,-1.013898373E+00, 1.127901912E+00
     13758,-1.438803822E-01,-6.214535236E-02,-4.190504551E-02, 9.132622656E+04, 2.287986279E-01,-7.647739053E-01, 9.949426651E-01
     13759,-2.484807186E-02, 9.368040599E-03, 5.148069188E-02,-4.537435938E+04,-1.355664611E+00, 9.124658704E-01, 4.822979450E+00
     13760,-2.610249072E-02, 8.586519398E-03, 5.084096640E-02,-4.470232813E+04,-1.372056365E+00, 9.844529629E-01, 4.831149578E+00
     13761,-1.188954338E-01,-8.155272901E-02, 1.054510381E-02,-3.686871875E+04, 1.384992838E+00,-1.610642195E+00, 4.490228176E+00
     13762,-1.193514913E-01,-8.138056099E-02, 1.182722114E-02,-3.748582813E+04, 1.366590142E+00,-1.395754218E+00, 4.365475655E+00
     13763,-1.252724975E-01,-6.199378893E-02,-2.343131974E-02, 4.597582813E+04, 4.544707835E-01,-1.057369471E+00, 2.350139380E+00
     13764,-1.250906587E-01,-6.166977808E-02,-2.366431430E-02, 4.278893750E+04, 3.668930233E-01,-8.405393958E-01, 2.090438843E+00
     13765,-1.438689381E-01,-6.099141017E-02,-4.248669371E-02, 9.419757813E+04, 3.125272095E-01,-6.042066813E-01, 8.016246557E-01
     13766,-1.266534775E-01,-5.473893136E-02,-1.850941218E-02,-4.726896875E+04, 1.055605486E-01, 2.594911680E-02, 9.733979106E-01
     13767,-1.267378628E-01,-5.515899509E-02,-1.893908344E-02,-4.854042188E+04, 1.563224345E-01,-2.969194651E-01, 5.053425431E-01
     13768,-3.353222460E-02, 2.333151363E-02, 3.299162909E-02,-4.393350000E+04,-1.808635354E+00, 9.563648701E-01, 4.694944382E+00
     13769,-3.286231682E-02, 2.014246769E-02, 3.429724649E-02,-4.536400000E+04,-1.817986608E+00, 1.028633475E+00, 4.848713875E+00
     13770,-1.158504486E-01,-1.006451771E-01, 4.511295632E-02,-4.295482813E+04,-2.571669221E-02, 5.669078231E-01,-6.047627926E-01
     13771,-8.149913698E-02,-1.132375598E-01, 2.686974779E-02,-5.007570313E+04, 1.573869586E+00,-6.055166125E-01, 3.547600508E+00
     13772,-1.163904741E-01, 1.774698496E-02, 2.470365725E-02,-4.380270313E+04,-1.597105265E+00,-1.309882045E+00, 4.475176811E+00
     13773,-1.159466878E-01, 1.504581608E-02, 2.524876222E-02,-4.440567188E+04,-1.645925045E+00,-1.292179942E+00, 4.461688995E+00
     13774, 8.009392768E-03,-4.289891198E-02,-1.762142591E-02,-3.841292188E+04,-1.669865698E-01, 9.384588599E-01, 4.694892406E+00
     13775,-1.268516779E-01,-5.466415361E-02,-1.955481991E-02,-4.868153125E+04, 7.673502713E-02,-3.903054073E-02, 7.462666035E-01
     13776,-1.267408431E-01,-5.426035076E-02,-1.918273233E-02,-4.994773438E+04, 3.548157588E-02,-3.854669034E-01, 1.034859300E+00
     13777,-1.166528761E-01,-8.528309315E-02, 2.188070491E-02,-5.151146875E+04, 1.319137692E+00,-1.155004621E+00, 4.273501396E+00
     13778,-1.163931340E-01,-8.517499268E-02, 2.238402143E-02,-5.114179688E+04, 1.344773054E+00,-1.272519231E+00, 4.451053143E+00
     13779,-1.352785528E-01,-7.108753920E-02,-2.510725707E-02, 4.687159375E+04, 7.845843434E-01,-1.076930523E+00, 2.188189745E+00
